dataset,engine_id,cycle,estimated_rul,health_score,anomaly_score,status,degradation_status
FD004,26,79,123.56,0.0,78.54,NORMAL,CRITICAL
FD004,26,80,122.56,0.87,40.98,NORMAL,CRITICAL
FD004,26,81,121.56,0.0,82.54,NORMAL,CRITICAL
FD004,26,82,120.56,0.0,93.38,WARNING,WARNING
FD004,26,83,119.56,0.0,65.15,NORMAL,CRITICAL
FD004,26,84,118.56,0.0,29.56,NORMAL,CRITICAL
FD004,26,85,117.56,0.0,56.78,NORMAL,CRITICAL
FD004,26,86,116.56,0.0,72.25,NORMAL,CRITICAL
FD004,26,87,115.56,0.0,68.19,NORMAL,CRITICAL
FD004,26,88,114.56,0.0,75.34,NORMAL,CRITICAL
FD004,26,89,113.56,0.0,88.31,WARNING,WARNING
FD004,26,90,112.56,0.0,87.76,WARNING,WARNING
FD004,27,1,207.69,74.65,98.61,NORMAL,NORMAL
FD004,27,2,206.69,73.96,98.61,NORMAL,NORMAL
FD004,27,3,205.69,74.69,92.91,NORMAL,NORMAL
FD004,27,4,204.69,74.81,89.66,NORMAL,NORMAL
FD004,27,5,203.69,77.86,74.68,NORMAL,NORMAL
FD004,27,6,202.69,75.9,79.74,NORMAL,NORMAL
FD004,27,7,201.69,84.95,40.74,NORMAL,NORMAL
FD004,27,8,200.69,75.65,75.18,NORMAL,NORMAL
FD004,27,9,199.69,75.8,71.8,NORMAL,NORMAL
FD004,27,10,198.69,75.72,69.34,NORMAL,NORMAL
FD004,27,11,197.69,71.37,83.97,NORMAL,NORMAL
FD004,27,12,196.69,82.14,38.13,NORMAL,NORMAL
FD004,27,13,195.69,81.83,36.59,NORMAL,NORMAL
FD004,27,14,194.69,84.11,24.67,NORMAL,NORMAL
FD004,27,15,193.69,85.79,15.17,NORMAL,NORMAL
FD004,27,16,192.69,83.79,20.39,NORMAL,NORMAL
FD004,27,17,191.69,86.99,4.8,NORMAL,NORMAL
FD004,27,18,190.69,76.97,42.12,NORMAL,NORMAL
FD004,27,19,189.69,65.9,83.62,NORMAL,NORMAL
FD004,27,20,188.69,69.65,65.85,NORMAL,NORMAL
FD004,27,21,187.69,74.51,43.63,NORMAL,NORMAL
FD004,27,22,186.69,80.85,15.48,NORMAL,NORMAL
FD004,27,23,185.69,64.87,76.64,NORMAL,NORMAL
FD004,27,24,184.69,78.69,18.57,NORMAL,NORMAL
FD004,27,25,183.69,79.56,12.31,NORMAL,NORMAL
FD004,27,26,182.69,62.4,78.18,NORMAL,NORMAL
FD004,27,27,181.69,63.7,70.22,NORMAL,NORMAL
FD004,27,28,180.69,73.09,29.88,NORMAL,NORMAL
FD004,27,29,179.69,62.66,68.8,NORMAL,NORMAL
FD004,27,30,178.69,58.91,81.03,NORMAL,WARNING
FD004,27,31,177.69,58.33,80.59,NORMAL,WARNING
FD004,27,32,176.69,70.33,29.78,NORMAL,NORMAL
FD004,27,33,175.69,73.95,12.55,NORMAL,NORMAL
FD004,27,34,174.69,73.19,12.78,NORMAL,NORMAL
FD004,27,35,173.69,55.3,81.59,NORMAL,WARNING
FD004,27,36,172.69,62.97,48.11,NORMAL,NORMAL
FD004,27,37,171.69,57.42,67.55,NORMAL,WARNING
FD004,27,38,170.69,55.93,70.72,NORMAL,WARNING
FD004,27,39,169.69,59.81,52.42,NORMAL,WARNING
FD004,27,40,168.69,50.8,85.68,WARNING,WARNING
FD004,27,41,167.69,49.49,88.13,WARNING,WARNING
FD004,27,42,166.69,48.13,90.82,WARNING,WARNING
FD004,27,43,165.69,48.16,87.92,WARNING,WARNING
FD004,27,44,164.69,48.47,83.89,NORMAL,WARNING
FD004,27,45,163.69,53.27,61.93,NORMAL,WARNING
FD004,27,46,162.69,60.29,31.05,NORMAL,NORMAL
FD004,27,47,161.69,53.62,54.96,NORMAL,WARNING
FD004,27,48,160.69,42.29,97.49,CRITICAL,CRITICAL
FD004,27,49,159.69,41.95,96.09,WARNING,WARNING
FD004,27,50,158.69,40.4,99.51,CRITICAL,CRITICAL
FD004,27,51,157.69,61.37,12.84,NORMAL,NORMAL
FD004,27,52,156.69,55.75,32.54,NORMAL,WARNING
FD004,27,53,155.69,62.17,4.1,NORMAL,NORMAL
FD004,27,54,154.69,48.84,54.62,NORMAL,WARNING
FD004,27,55,153.69,59.19,10.46,NORMAL,WARNING
FD004,27,56,152.69,58.54,10.29,NORMAL,WARNING
FD004,27,57,151.69,59.24,4.71,NORMAL,WARNING
FD004,27,58,150.69,49.33,41.55,NORMAL,WARNING
FD004,27,59,149.69,47.62,45.64,NORMAL,WARNING
FD004,27,60,148.69,38.9,77.72,NORMAL,WARNING
FD004,27,61,147.69,46.92,42.87,NORMAL,WARNING
FD004,27,62,146.69,47.22,38.88,NORMAL,WARNING
FD004,27,63,145.69,44.87,45.51,NORMAL,WARNING
FD004,27,64,144.69,32.36,92.77,WARNING,WARNING
FD004,27,65,143.69,44.3,42.26,NORMAL,WARNING
FD004,27,66,142.69,37.58,66.35,NORMAL,WARNING
FD004,27,67,141.69,41.69,47.13,NORMAL,WARNING
FD004,27,68,140.69,31.09,86.77,WARNING,WARNING
FD004,27,69,139.69,49.36,10.89,NORMAL,WARNING
FD004,27,70,138.69,46.73,18.63,NORMAL,WARNING
FD004,27,71,137.69,47.62,12.3,NORMAL,WARNING
FD004,27,72,136.69,29.2,83.18,NORMAL,CRITICAL
FD004,27,73,135.69,47.65,6.63,NORMAL,WARNING
FD004,27,74,134.69,28.39,80.9,NORMAL,CRITICAL
FD004,27,75,133.69,35.29,50.52,NORMAL,WARNING
FD004,27,76,132.69,46.07,4.6,NORMAL,WARNING
FD004,27,77,131.69,44.72,7.25,NORMAL,WARNING
FD004,27,78,130.69,27.18,74.61,NORMAL,CRITICAL
FD004,27,79,129.69,26.53,74.43,NORMAL,CRITICAL
FD004,27,80,128.69,31.94,50.03,NORMAL,WARNING
FD004,27,81,127.69,29.07,58.72,NORMAL,CRITICAL
FD004,27,82,126.69,24.38,74.71,NORMAL,CRITICAL
FD004,27,83,125.69,30.14,48.88,NORMAL,WARNING
FD004,27,84,124.69,39.5,8.67,NORMAL,WARNING
FD004,27,85,123.69,26.62,57.41,NORMAL,CRITICAL
FD004,27,86,122.69,24.08,64.8,NORMAL,CRITICAL
FD004,27,87,121.69,32.2,29.54,NORMAL,WARNING
FD004,27,88,120.69,25.83,52.24,NORMAL,CRITICAL
FD004,27,89,119.69,24.67,54.09,NORMAL,CRITICAL
FD004,27,90,118.69,13.47,96.12,WARNING,WARNING
FD004,27,91,117.69,26.36,41.79,NORMAL,CRITICAL
FD004,27,92,116.69,22.43,54.73,NORMAL,CRITICAL
FD004,27,93,115.69,30.62,19.18,NORMAL,WARNING
FD004,27,94,114.69,23.97,43.01,NORMAL,CRITICAL
FD004,27,95,113.69,29.63,17.59,NORMAL,CRITICAL
FD004,27,96,112.69,23.74,38.36,NORMAL,CRITICAL
FD004,27,97,111.69,30.26,9.52,NORMAL,WARNING
FD004,27,98,110.69,21.63,41.27,NORMAL,CRITICAL
FD004,27,99,109.69,23.44,31.23,NORMAL,CRITICAL
FD004,27,100,108.69,10.42,80.54,NORMAL,CRITICAL
FD004,27,101,107.69,23.51,25.42,NORMAL,CRITICAL
FD004,27,102,106.69,23.16,24.02,NORMAL,CRITICAL
FD004,27,103,105.69,18.76,38.86,NORMAL,CRITICAL
FD004,27,104,104.69,9.75,72.12,NORMAL,CRITICAL
FD004,27,105,103.69,4.49,90.39,WARNING,WARNING
FD004,27,106,102.69,18.34,32.2,NORMAL,CRITICAL
FD004,27,107,101.69,13.24,49.81,NORMAL,CRITICAL
FD004,27,108,100.69,18.52,25.93,NORMAL,CRITICAL
FD004,27,109,99.69,17.35,27.8,NORMAL,CRITICAL
FD004,27,110,98.69,18.53,20.32,NORMAL,CRITICAL
FD004,27,111,97.69,2.72,80.78,NORMAL,CRITICAL
FD004,27,112,96.69,16.34,23.51,NORMAL,CRITICAL
FD004,27,113,95.69,16.73,19.18,NORMAL,CRITICAL
FD004,27,114,94.69,19.33,6.02,NORMAL,CRITICAL
FD004,27,115,93.69,14.33,23.24,NORMAL,CRITICAL
FD004,27,116,92.69,8.53,43.67,NORMAL,CRITICAL
FD004,27,117,91.69,14.63,16.5,NORMAL,CRITICAL
FD004,27,118,90.69,1.53,66.12,NORMAL,CRITICAL
FD004,27,119,89.69,4.07,53.15,NORMAL,CRITICAL
FD004,27,120,88.69,9.68,27.95,NORMAL,CRITICAL
FD004,27,121,87.69,5.4,42.29,NORMAL,CRITICAL
FD004,27,122,86.69,8.81,25.89,NORMAL,CRITICAL
FD004,27,123,85.69,2.34,48.96,NORMAL,CRITICAL
FD004,27,124,84.69,2.33,46.25,NORMAL,CRITICAL
FD004,27,125,83.69,0.0,55.07,NORMAL,CRITICAL
FD004,27,126,82.69,0.0,51.79,NORMAL,CRITICAL
FD004,27,127,81.69,0.0,99.3,CRITICAL,CRITICAL
FD004,27,128,80.69,2.95,32.64,NORMAL,CRITICAL
FD004,27,129,79.69,0.0,98.08,CRITICAL,CRITICAL
FD004,27,130,78.69,0.0,47.26,NORMAL,CRITICAL
FD004,27,131,77.69,0.0,83.21,NORMAL,CRITICAL
FD004,27,132,76.69,0.0,96.98,WARNING,WARNING
FD004,27,133,75.69,0.0,93.14,WARNING,WARNING
FD004,27,134,74.69,0.0,71.51,NORMAL,CRITICAL
FD004,27,135,73.69,0.0,73.19,NORMAL,CRITICAL
FD004,27,136,72.69,0.0,78.68,NORMAL,CRITICAL
FD004,27,137,71.69,0.0,37.23,NORMAL,CRITICAL
FD004,27,138,70.69,0.0,68.56,NORMAL,CRITICAL
FD004,27,139,69.69,0.0,92.83,WARNING,WARNING
FD004,27,140,68.69,1.84,3.75,NORMAL,CRITICAL
FD004,27,141,67.69,0.0,26.12,NORMAL,CRITICAL
FD004,27,142,66.69,0.0,16.15,NORMAL,CRITICAL
FD004,27,143,65.69,0.0,43.92,NORMAL,CRITICAL
FD004,27,144,64.69,0.0,85.1,WARNING,WARNING
FD004,28,1,237.57,70.35,98.61,NORMAL,NORMAL
FD004,28,2,236.57,65.2,99.18,NORMAL,NORMAL
FD004,28,3,235.57,64.21,83.16,NORMAL,NORMAL
FD004,28,4,234.57,60.67,77.3,NORMAL,NORMAL
FD004,28,5,233.57,52.56,89.76,NORMAL,WARNING
FD004,28,6,232.57,51.15,75.42,NORMAL,WARNING
FD004,28,7,231.57,47.74,69.04,NORMAL,WARNING
FD004,28,8,230.57,44.26,62.97,NORMAL,WARNING
FD004,28,9,229.57,43.13,47.49,NORMAL,WARNING
FD004,28,10,228.57,28.82,84.71,NORMAL,CRITICAL
FD004,28,11,227.57,41.03,15.87,NORMAL,WARNING
FD004,28,12,226.57,35.3,18.78,NORMAL,WARNING
FD004,28,13,225.57,29.76,20.97,NORMAL,CRITICAL
FD004,28,14,224.57,25.78,16.86,NORMAL,CRITICAL
FD004,28,15,223.57,10.18,59.28,NORMAL,CRITICAL
FD004,28,16,222.57,13.42,26.32,NORMAL,CRITICAL
FD004,28,17,221.57,7.3,30.82,NORMAL,CRITICAL
FD004,28,18,220.57,1.96,32.15,NORMAL,CRITICAL
FD004,28,19,219.57,0.0,70.16,NORMAL,CRITICAL
FD004,28,20,218.57,0.0,97.63,CRITICAL,CRITICAL
FD004,29,1,314.47,74.88,98.61,NORMAL,NORMAL
FD004,29,2,313.47,74.36,98.86,NORMAL,NORMAL
FD004,29,3,312.47,81.44,68.7,NORMAL,NORMAL
FD004,29,4,311.47,83.09,60.23,NORMAL,NORMAL
FD004,29,5,310.47,79.3,73.56,NORMAL,NORMAL
FD004,29,6,309.47,88.01,36.83,NORMAL,NORMAL
FD004,29,7,308.47,82.96,55.18,NORMAL,NORMAL
FD004,29,8,307.47,83.26,52.14,NORMAL,NORMAL
FD004,29,9,306.47,80.57,61.07,NORMAL,NORMAL
FD004,29,10,305.47,76.11,77.06,NORMAL,NORMAL
FD004,29,11,304.47,76.58,73.3,NORMAL,NORMAL
FD004,29,12,303.47,71.13,93.26,WARNING,WARNING
FD004,29,13,302.47,92.33,6.6,NORMAL,NORMAL
FD004,29,14,301.47,88.57,19.79,NORMAL,NORMAL
FD004,29,15,300.47,87.5,22.23,NORMAL,NORMAL
FD004,29,16,299.47,89.03,14.25,NORMAL,NORMAL
FD004,29,17,298.47,75.06,68.27,NORMAL,NORMAL
FD004,29,18,297.47,86.32,21.4,NORMAL,NORMAL
FD004,29,19,296.47,85.97,20.94,NORMAL,NORMAL
FD004,29,20,295.47,83.75,27.95,NORMAL,NORMAL
FD004,29,21,294.47,79.95,41.29,NORMAL,NORMAL
FD004,29,22,293.47,75.26,58.2,NORMAL,NORMAL
FD004,29,23,292.47,81.61,30.96,NORMAL,NORMAL
FD004,29,24,291.47,80.41,33.91,NORMAL,NORMAL
FD004,29,25,290.47,80.18,32.97,NORMAL,NORMAL
FD004,29,26,289.47,72.39,62.28,NORMAL,NORMAL
FD004,29,27,288.47,73.83,54.7,NORMAL,NORMAL
FD004,29,28,287.47,66.1,83.76,NORMAL,NORMAL
FD004,29,29,286.47,70.14,65.72,NORMAL,NORMAL
FD004,29,30,285.47,66.78,77.33,NORMAL,NORMAL
FD004,29,31,284.47,68.74,67.63,NORMAL,NORMAL
FD004,29,32,283.47,62.29,91.58,WARNING,WARNING
FD004,29,33,282.47,68.07,66.61,NORMAL,NORMAL
FD004,29,34,281.47,74.44,39.29,NORMAL,NORMAL
FD004,29,35,280.47,73.7,40.39,NORMAL,NORMAL
FD004,29,36,279.47,77.67,22.66,NORMAL,NORMAL
FD004,29,37,278.47,77.37,21.99,NORMAL,NORMAL
FD004,29,38,277.47,79.35,12.24,NORMAL,NORMAL
FD004,29,39,276.47,77.7,16.98,NORMAL,NORMAL
FD004,29,40,275.47,78.02,13.83,NORMAL,NORMAL
FD004,29,41,274.47,60.27,82.99,NORMAL,NORMAL
FD004,29,42,273.47,58.34,88.85,WARNING,WARNING
FD004,29,43,272.47,62.41,70.74,NORMAL,NORMAL
FD004,29,44,271.47,57.89,86.94,WARNING,WARNING
FD004,29,45,270.47,76.57,10.4,NORMAL,NORMAL
FD004,29,46,269.47,76.3,9.63,NORMAL,NORMAL
FD004,29,47,268.47,58.28,79.83,NORMAL,WARNING
FD004,29,48,267.47,69.67,32.42,NORMAL,NORMAL
FD004,29,49,266.47,68.51,35.22,NORMAL,NORMAL
FD004,29,50,265.47,66.12,42.94,NORMAL,NORMAL
FD004,29,51,264.47,61.44,59.79,NORMAL,NORMAL
FD004,29,52,263.47,73.16,11.08,NORMAL,NORMAL
FD004,29,53,262.47,65.98,37.92,NORMAL,NORMAL
FD004,29,54,261.47,59.66,61.36,NORMAL,WARNING
FD004,29,55,260.47,72.38,8.63,NORMAL,NORMAL
FD004,29,56,259.47,68.03,24.18,NORMAL,NORMAL
FD004,29,57,258.47,70.68,11.71,NORMAL,NORMAL
FD004,29,58,257.47,72.17,3.9,NORMAL,NORMAL
FD004,29,59,256.47,71.56,4.51,NORMAL,NORMAL
FD004,29,60,255.47,72.12,0.42,NORMAL,NORMAL
FD004,29,61,254.47,58.32,53.75,NORMAL,WARNING
FD004,29,62,253.47,57.68,54.46,NORMAL,WARNING
FD004,29,63,252.47,55.41,61.69,NORMAL,WARNING
FD004,29,64,251.47,47.51,91.45,WARNING,WARNING
FD004,29,65,250.47,54.45,61.81,NORMAL,WARNING
FD004,29,66,249.47,56.25,52.77,NORMAL,WARNING
FD004,29,67,248.47,57.55,45.71,NORMAL,WARNING
FD004,29,68,247.47,57.12,45.59,NORMAL,WARNING
FD004,29,69,246.47,52.49,62.25,NORMAL,WARNING
FD004,29,70,245.47,44.37,92.88,WARNING,WARNING
FD004,29,71,244.47,66.24,3.56,NORMAL,NORMAL
FD004,29,72,243.47,62.46,16.81,NORMAL,NORMAL
FD004,29,73,242.47,61.52,18.72,NORMAL,NORMAL
FD004,29,74,241.47,57.59,32.62,NORMAL,WARNING
FD004,29,75,240.47,59.16,24.46,NORMAL,WARNING
FD004,29,76,239.47,58.68,24.52,NORMAL,WARNING
FD004,29,77,238.47,57.62,26.94,NORMAL,WARNING
FD004,29,78,237.47,56.28,30.45,NORMAL,WARNING
FD004,29,79,236.47,40.25,92.69,WARNING,WARNING
FD004,29,80,235.47,48.67,57.18,NORMAL,WARNING
FD004,29,81,234.47,48.26,56.95,NORMAL,WARNING
FD004,29,82,233.47,38.97,92.26,WARNING,WARNING
FD004,29,83,232.47,37.21,97.46,CRITICAL,CRITICAL
FD004,29,84,231.47,40.28,83.33,NORMAL,WARNING
FD004,29,85,230.47,40.56,80.33,NORMAL,WARNING
FD004,29,86,229.47,35.66,98.09,CRITICAL,CRITICAL
FD004,29,87,228.47,57.17,10.19,NORMAL,WARNING
FD004,29,88,227.47,40.9,73.42,NORMAL,WARNING
FD004,29,89,226.47,48.88,39.65,NORMAL,WARNING
FD004,29,90,225.47,43.6,58.91,NORMAL,WARNING
FD004,29,91,224.47,48.08,39.16,NORMAL,WARNING
FD004,29,92,223.47,43.15,57.02,NORMAL,WARNING
FD004,29,93,222.47,45.01,47.75,NORMAL,WARNING
FD004,29,94,221.47,45.28,44.82,NORMAL,WARNING
FD004,29,95,220.47,42.3,54.88,NORMAL,WARNING
FD004,29,96,219.47,46.23,37.3,NORMAL,WARNING
FD004,29,97,218.47,35.73,77.45,NORMAL,WARNING
FD004,29,98,217.47,41.42,52.85,NORMAL,WARNING
FD004,29,99,216.47,43.21,43.83,NORMAL,WARNING
FD004,29,100,215.47,41.62,48.35,NORMAL,WARNING
FD004,29,101,214.47,41.68,46.26,NORMAL,WARNING
FD004,29,102,213.47,39.78,51.97,NORMAL,WARNING
FD004,29,103,212.47,42.14,40.69,NORMAL,WARNING
FD004,29,104,211.47,39.7,48.6,NORMAL,WARNING
FD004,29,105,210.47,37.99,53.59,NORMAL,WARNING
FD004,29,106,209.47,37.85,52.3,NORMAL,WARNING
FD004,29,107,208.47,29.77,82.79,NORMAL,CRITICAL
FD004,29,108,207.47,25.53,97.86,CRITICAL,CRITICAL
FD004,29,109,206.47,36.12,53.67,NORMAL,WARNING
FD004,29,110,205.47,32.94,64.54,NORMAL,WARNING
FD004,29,111,204.47,30.23,73.51,NORMAL,WARNING
FD004,29,112,203.47,33.46,58.75,NORMAL,WARNING
FD004,29,113,202.47,28.55,76.53,NORMAL,CRITICAL
FD004,29,114,201.47,23.65,94.3,WARNING,WARNING
FD004,29,115,200.47,44.76,8.0,NORMAL,WARNING
FD004,29,116,199.47,36.93,37.47,NORMAL,WARNING
FD004,29,117,198.47,22.08,95.01,WARNING,WARNING
FD004,29,118,197.47,23.78,86.35,WARNING,WARNING
FD004,29,119,196.47,23.75,84.61,NORMAL,CRITICAL
FD004,29,120,195.47,25.76,74.72,NORMAL,CRITICAL
FD004,29,121,194.47,21.34,90.57,WARNING,WARNING
FD004,29,122,193.47,21.07,89.81,WARNING,WARNING
FD004,29,123,192.47,22.13,83.7,NORMAL,CRITICAL
FD004,29,124,191.47,29.94,50.6,NORMAL,CRITICAL
FD004,29,125,190.47,33.94,32.77,NORMAL,WARNING
FD004,29,126,189.47,37.49,16.72,NORMAL,WARNING
FD004,29,127,188.47,38.95,9.03,NORMAL,WARNING
FD004,29,128,187.47,39.8,3.76,NORMAL,WARNING
FD004,29,129,186.47,25.49,59.17,NORMAL,CRITICAL
FD004,29,130,185.47,29.18,42.53,NORMAL,CRITICAL
FD004,29,131,184.47,19.37,79.91,NORMAL,CRITICAL
FD004,29,132,183.47,18.36,82.13,NORMAL,CRITICAL
FD004,29,133,182.47,13.86,98.27,CRITICAL,CRITICAL
FD004,29,134,181.47,15.15,91.27,WARNING,WARNING
FD004,29,135,180.47,13.67,95.34,WARNING,WARNING
FD004,29,136,179.47,12.99,96.19,WARNING,WARNING
FD004,29,137,178.47,20.24,65.35,NORMAL,CRITICAL
FD004,29,138,177.47,17.32,75.15,NORMAL,CRITICAL
FD004,29,139,176.47,25.27,41.51,NORMAL,CRITICAL
FD004,29,140,175.47,29.79,21.56,NORMAL,CRITICAL
FD004,29,141,174.47,29.34,21.55,NORMAL,CRITICAL
FD004,29,142,173.47,25.63,34.52,NORMAL,CRITICAL
FD004,29,143,172.47,19.54,57.03,NORMAL,CRITICAL
FD004,29,144,171.47,27.14,24.79,NORMAL,CRITICAL
FD004,29,145,170.47,18.25,58.48,NORMAL,CRITICAL
FD004,29,146,169.47,14.31,72.39,NORMAL,CRITICAL
FD004,29,147,168.47,15.31,66.54,NORMAL,CRITICAL
FD004,29,148,167.47,13.19,73.17,NORMAL,CRITICAL
FD004,29,149,166.47,8.27,91.0,WARNING,WARNING
FD004,29,150,165.47,13.0,70.24,NORMAL,CRITICAL
FD004,29,151,164.47,12.64,69.8,NORMAL,CRITICAL
FD004,29,152,163.47,10.79,75.35,NORMAL,CRITICAL
FD004,29,153,162.47,7.29,87.52,WARNING,WARNING
FD004,29,154,161.47,4.68,96.08,WARNING,WARNING
FD004,29,155,160.47,14.78,53.83,NORMAL,CRITICAL
FD004,29,156,159.47,22.49,21.16,NORMAL,CRITICAL
FD004,29,157,158.47,23.66,14.61,NORMAL,CRITICAL
FD004,29,158,157.47,26.6,1.01,NORMAL,CRITICAL
FD004,29,159,156.47,23.43,11.84,NORMAL,CRITICAL
FD004,29,160,155.47,22.69,12.94,NORMAL,CRITICAL
FD004,29,161,154.47,23.2,9.07,NORMAL,CRITICAL
FD004,29,162,153.47,3.73,85.06,WARNING,WARNING
FD004,29,163,152.47,17.89,26.61,NORMAL,CRITICAL
FD004,29,164,151.47,0.08,95.98,WARNING,WARNING
FD004,29,165,150.47,9.34,57.1,NORMAL,CRITICAL
FD004,29,166,149.47,4.13,76.09,NORMAL,CRITICAL
FD004,29,167,148.47,6.12,66.24,NORMAL,CRITICAL
FD004,29,168,147.47,6.9,61.31,NORMAL,CRITICAL
FD004,29,169,146.47,0.0,97.83,CRITICAL,CRITICAL
FD004,29,170,145.47,2.65,74.57,NORMAL,CRITICAL
FD004,29,171,144.47,2.98,71.4,NORMAL,CRITICAL
FD004,29,172,143.47,0.0,93.65,WARNING,WARNING
FD004,29,173,142.47,3.23,66.72,NORMAL,CRITICAL
FD004,29,174,141.47,5.71,54.93,NORMAL,CRITICAL
FD004,29,175,140.47,7.54,45.75,NORMAL,CRITICAL
FD004,29,176,139.47,1.09,69.7,NORMAL,CRITICAL
FD004,29,177,138.47,0.0,73.43,NORMAL,CRITICAL
FD004,29,178,137.47,0.0,94.19,WARNING,WARNING
FD004,29,179,136.47,0.0,95.62,WARNING,WARNING
FD004,29,180,135.47,11.75,19.66,NORMAL,CRITICAL
FD004,29,181,134.47,12.73,13.91,NORMAL,CRITICAL
FD004,29,182,133.47,9.92,23.29,NORMAL,CRITICAL
FD004,29,183,132.47,14.94,1.35,NORMAL,CRITICAL
FD004,29,184,131.47,13.9,3.67,NORMAL,CRITICAL
FD004,29,185,130.47,0.0,57.94,NORMAL,CRITICAL
FD004,29,186,129.47,13.06,3.3,NORMAL,CRITICAL
FD004,29,187,128.47,7.65,23.11,NORMAL,CRITICAL
FD004,29,188,127.47,12.14,3.31,NORMAL,CRITICAL
FD004,29,189,126.47,0.0,91.9,WARNING,WARNING
FD004,29,190,125.47,0.0,94.24,WARNING,WARNING
FD004,29,191,124.47,11.15,1.69,NORMAL,CRITICAL
FD004,29,192,123.47,4.05,28.26,NORMAL,CRITICAL
FD004,29,193,122.47,4.68,23.87,NORMAL,CRITICAL
FD004,29,194,121.47,4.68,22.04,NORMAL,CRITICAL
FD004,29,195,120.47,0.0,40.84,NORMAL,CRITICAL
FD004,29,196,119.47,4.65,18.44,NORMAL,CRITICAL
FD004,29,197,118.47,2.51,25.15,NORMAL,CRITICAL
FD004,29,198,117.47,0.0,56.52,NORMAL,CRITICAL
FD004,29,199,116.47,0.0,76.17,NORMAL,CRITICAL
FD004,29,200,115.47,0.0,92.3,WARNING,WARNING
FD004,29,201,114.47,0.0,44.71,NORMAL,CRITICAL
FD004,29,202,113.47,0.0,29.23,NORMAL,CRITICAL
FD004,29,203,112.47,3.66,9.42,NORMAL,CRITICAL
FD004,29,204,111.47,0.0,51.32,NORMAL,CRITICAL
FD004,29,205,110.47,3.13,7.84,NORMAL,CRITICAL
FD004,29,206,109.47,2.53,8.4,NORMAL,CRITICAL
FD004,29,207,108.47,1.9,9.09,NORMAL,CRITICAL
FD004,29,208,107.47,0.0,26.36,NORMAL,CRITICAL
FD004,29,209,106.47,0.0,70.42,NORMAL,CRITICAL
FD004,29,210,105.47,0.0,65.81,NORMAL,CRITICAL
FD004,29,211,104.47,0.0,85.0,WARNING,WARNING
FD004,29,212,103.47,0.0,57.65,NORMAL,CRITICAL
FD004,29,213,102.47,0.0,29.41,NORMAL,CRITICAL
FD004,29,214,101.47,0.0,3.95,NORMAL,CRITICAL
FD004,29,215,100.47,0.0,60.05,NORMAL,CRITICAL
FD004,29,216,99.47,0.0,42.41,NORMAL,CRITICAL
FD004,30,1,396.76,74.91,98.61,NORMAL,NORMAL
FD004,30,2,395.76,74.41,98.89,NORMAL,NORMAL
FD004,30,3,394.76,75.19,93.99,NORMAL,NORMAL
FD004,30,4,393.76,77.66,82.36,NORMAL,NORMAL
FD004,30,5,392.76,82.57,61.0,NORMAL,NORMAL
FD004,30,6,391.76,84.51,51.49,NORMAL,NORMAL
FD004,30,7,390.76,84.96,47.94,NORMAL,NORMAL
FD004,30,8,389.76,77.87,74.54,NORMAL,NORMAL
FD004,30,9,388.76,95.5,2.28,NORMAL,NORMAL
FD004,30,10,387.76,94.49,4.57,NORMAL,NORMAL
FD004,30,11,386.76,87.74,29.85,NORMAL,NORMAL
FD004,30,12,385.76,73.57,84.77,NORMAL,NORMAL
FD004,30,13,384.76,72.13,88.77,WARNING,WARNING
FD004,30,14,383.76,73.08,83.22,NORMAL,NORMAL
FD004,30,15,382.76,77.54,63.65,NORMAL,NORMAL
FD004,30,16,381.76,88.62,17.55,NORMAL,NORMAL
FD004,30,17,380.76,71.22,85.43,WARNING,WARNING
FD004,30,18,379.76,78.29,55.39,NORMAL,NORMAL
FD004,30,19,378.76,72.12,78.34,NORMAL,NORMAL
FD004,30,20,377.76,75.15,64.45,NORMAL,NORMAL
FD004,30,21,376.76,68.44,89.57,WARNING,WARNING
FD004,30,22,375.76,83.96,25.73,NORMAL,NORMAL
FD004,30,23,374.76,86.8,12.62,NORMAL,NORMAL
FD004,30,24,373.76,72.64,67.5,NORMAL,NORMAL
FD004,30,25,372.76,85.61,13.88,NORMAL,NORMAL
FD004,30,26,371.76,85.23,13.68,NORMAL,NORMAL
FD004,30,27,370.76,84.68,14.13,NORMAL,NORMAL
FD004,30,28,369.76,75.57,48.79,NORMAL,NORMAL
FD004,30,29,368.76,62.45,99.54,CRITICAL,CRITICAL
FD004,30,30,367.76,68.73,72.69,NORMAL,NORMAL
FD004,30,31,366.76,83.41,12.22,NORMAL,NORMAL
FD004,30,32,365.76,83.64,9.53,NORMAL,NORMAL
FD004,30,33,364.76,68.58,68.04,NORMAL,NORMAL
FD004,30,34,363.76,82.3,11.42,NORMAL,NORMAL
FD004,30,35,362.76,75.67,36.18,NORMAL,NORMAL
FD004,30,36,361.76,68.16,64.47,NORMAL,NORMAL
FD004,30,37,360.76,78.1,22.97,NORMAL,NORMAL
FD004,30,38,359.76,67.6,63.23,NORMAL,NORMAL
FD004,30,39,358.76,77.73,20.97,NORMAL,NORMAL
FD004,30,40,357.76,66.54,63.96,NORMAL,NORMAL
FD004,30,41,356.76,79.17,11.69,NORMAL,NORMAL
FD004,30,42,355.76,75.62,24.14,NORMAL,NORMAL
FD004,30,43,354.76,78.2,12.09,NORMAL,NORMAL
FD004,30,44,353.76,74.83,23.81,NORMAL,NORMAL
